,song_name,song_id,artist_name,artist_id,alb_name,alb_id,song_likes,debut_date,artist_type,artist_gender,artist_nationality
213,마음을 드려요,32378104.0,아이유,261143.0,사랑의 불시착 OST Part 11,10388744.0,233484,2008.09.18,솔로,여성,대한민국
214,잼잼,30378159.0,아이유,261143.0,Palette,10056666.0,104902,2008.09.18,솔로,여성,대한민국
215,라일락,33372781.0,아이유,261143.0,IU 5th Album 'LILAC',10554246.0,244384,2008.09.18,솔로,여성,대한민국
216,너의 의미 (Feat. 김창완),4646573.0,아이유,261143.0,꽃갈피,2256290.0,235679,2008.09.18,솔로,여성,대한민국
217,Love poem,32143487.0,아이유,261143.0,Love poem,10346650.0,329026,2008.09.18,솔로,여성,대한민국
218,푸르던,7896509.0,아이유,261143.0,CHAT-SHIRE,2646282.0,154030,2008.09.18,솔로,여성,대한민국
219,삼촌 (Feat. 이적),3628515.0,아이유,261143.0,Last Fantasy,2040666.0,31387,2008.09.18,솔로,여성,대한민국
220,금요일에 만나요 (Feat. 장이정 Of HISTORY),4369827.0,아이유,261143.0,Modern Times - Epilogue,2222587.0,271502,2008.09.18,솔로,여성,대한민국
221,비밀,3628477.0,아이유,261143.0,Last Fantasy,2040666.0,58660,2008.09.18,솔로,여성,대한민국
222,Zeze,7896507.0,아이유,261143.0,CHAT-SHIRE,2646282.0,83402,2008.09.18,솔로,여성,대한민국
223,이름에게,30378164.0,아이유,261143.0,Palette,10056666.0,214043,2008.09.18,솔로,여성,대한민국
224,Black Out,30378160.0,아이유,261143.0,Palette,10056666.0,65289,2008.09.18,솔로,여성,대한민국
225,술이 달다 (Feat. Crush),31658897.0,에픽하이 (EPIK HIGH),108356.0,sleepless in __________,10259609.0,110034,2003.10.23,그룹,남성,
226,새벽에,31658898.0,에픽하이 (EPIK HIGH),108356.0,sleepless in __________,10259609.0,35693,2003.10.23,그룹,남성,
227,Love Love Love (Feat. Yoong Jin Of Casker),1556553.0,에픽하이 (EPIK HIGH),108356.0,Remapping The Human Soul,342967.0,68171,2003.10.23,그룹,남성,
228,In Seoul (Feat. 선우정아),31658896.0,에픽하이 (EPIK HIGH),108356.0,sleepless in __________,10259609.0,15522,2003.10.23,그룹,남성,
229,Fan,1556547.0,에픽하이 (EPIK HIGH),108356.0,Remapping The Human Soul,342967.0,24598,2003.10.23,그룹,남성,
230,1분 1초 (Feat. 타루),1932604.0,에픽하이 (EPIK HIGH),108356.0,Lovescream (소품집),398350.0,38414,2003.10.23,그룹,남성,
231,사진첩,1110308.0,에픽하이 (EPIK HIGH),108356.0,Black Swan Songs (Repackage),313951.0,2922,2003.10.23,그룹,남성,
232,비가 온대 내일도,31658900.0,에픽하이 (EPIK HIGH),108356.0,sleepless in __________,10259609.0,11870,2003.10.23,그룹,남성,
233,No Different (Feat. Yuna),31658899.0,에픽하이 (EPIK HIGH),108356.0,sleepless in __________,10259609.0,10249,2003.10.23,그룹,남성,
234,Lullaby For A Cat,31658901.0,에픽하이 (EPIK HIGH),108356.0,sleepless in __________,10259609.0,12995,2003.10.23,그룹,남성,
235,Sleepless,31658895.0,에픽하이 (EPIK HIGH),108356.0,sleepless in __________,10259609.0,6578,2003.10.23,그룹,남성,
236,이럴거면,1569650.0,아이비,171127.0,A Sweet Moment,344636.0,51451,2005,솔로,여성,대한민국
237,유혹의 소나타,1569649.0,아이비,171127.0,A Sweet Moment,344636.0,15812,2005,솔로,여성,대한민국
238,Cupido,1569648.0,아이비,171127.0,A Sweet Moment,344636.0,2967,2005,솔로,여성,대한민국
239,오늘밤 일,889545.0,아이비,171127.0,My Sweet And Free Day,305450.0,2058,2005,솔로,여성,대한민국
240,바본가봐,889549.0,아이비,171127.0,My Sweet And Free Day,305450.0,13759,2005,솔로,여성,대한민국
241,바람났어 (Feat. 박봄),3467463.0,GG (박명수 & G-Dragon),550442.0,무한도전 서해안 고속도로 가요제,1324270.0,27117,2011,그룹,남성,대한민국
242,사랑앓이,1649188.0,FTISLAND (FT아일랜드),226490.0,Cheerful Sensibility,352436.0,54738,2007,그룹,남성,대한민국
243,천둥,1649190.0,FTISLAND (FT아일랜드),226490.0,Cheerful Sensibility,352436.0,18573,2007,그룹,남성,대한민국
244,지독하게,3689468.0,FTISLAND (FT아일랜드),226490.0,Grown-Up,2072048.0,41080,2007,그룹,남성,대한민국
245,Hello Hello,3411459.0,FTISLAND (FT아일랜드),226490.0,Return,1283353.0,11327,2007,그룹,남성,대한민국
246,한사람만,1649191.0,FTISLAND (FT아일랜드),226490.0,Cheerful Sensibility,352436.0,10018,2007,그룹,남성,대한민국
247,행복합니다,1649189.0,FTISLAND (FT아일랜드),226490.0,Cheerful Sensibility,352436.0,6161,2007,그룹,남성,대한민국
248,보통날,623250.0,god,100007.0,보통날,43691.0,37139,1999.01.13,그룹,남성,대한민국
249,헤어지지 말자,623246.0,god,100007.0,보통날,43691.0,3838,1999.01.13,그룹,남성,대한민국
250,약속(Narration 강경헌),623251.0,god,100007.0,보통날,43691.0,5400,1999.01.13,그룹,남성,대한민국
251,반대가 끌리는 이유,623241.0,god,100007.0,보통날,43691.0,18243,1999.01.13,그룹,남성,대한민국
252,헤어짐보다 아픈 그리움,623248.0,god,100007.0,보통날,43691.0,16222,1999.01.13,그룹,남성,대한민국
253,자유,623239.0,god,100007.0,보통날,43691.0,1879,1999.01.13,그룹,남성,대한민국
254,Loving You,623243.0,god,100007.0,보통날,43691.0,3838,1999.01.13,그룹,남성,대한민국
255,사랑이 전부였던 날,623238.0,god,100007.0,보통날,43691.0,1885,1999.01.13,그룹,남성,대한민국
256,한구석에,623249.0,god,100007.0,보통날,43691.0,3829,1999.01.13,그룹,남성,대한민국
257,사랑의 동그라미,623240.0,god,100007.0,보통날,43691.0,2000,1999.01.13,그룹,남성,대한민국
258,익숙한 낯선 사람,623242.0,god,100007.0,보통날,43691.0,2643,1999.01.13,그룹,남성,대한민국
259,Tonight,623244.0,god,100007.0,보통날,43691.0,2041,1999.01.13,그룹,남성,대한민국
260,사랑이 힘들때,623247.0,god,100007.0,보통날,43691.0,2692,1999.01.13,그룹,남성,대한민국
261,웃픈 하루,7969038.0,god,100007.0,god Single Album,2655525.0,20991,1999.01.13,그룹,남성,대한민국
262,소녀,7942948.0,오혁,757777.0,응답하라 1988 OST Part.3,2652150.0,204607,2010,솔로,남성,대한민국
263,밤하늘의 별을(2020),33061995.0,경서,994005.0,밤하늘의 별을(2020),10518234.0,199038,2010,솔로,여성,대한민국
264,나의 X에게,34943312.0,경서,994005.0,나의 X에게,10929486.0,108874,2010,솔로,여성,대한민국
265,Smile Again,864906.0,KCM,45995.0,Growing Up,304352.0,10010,2004,솔로,남성,대한민국
266,은영이에게,537210.0,KCM,45995.0,Beautiful Mind,35465.0,8213,2004,솔로,남성,대한민국
267,너에게 전하는 아홉가지 바램,864916.0,KCM,45995.0,Growing Up,304352.0,15292,2004,솔로,남성,대한민국
268,은영이에게 Part 2,864907.0,KCM,45995.0,Growing Up,304352.0,3265,2004,솔로,남성,대한민국
269,흑백사진,537208.0,KCM,45995.0,Beautiful Mind,35465.0,28321,2004,솔로,남성,대한민국
270,태양의 눈물 (Tear Of The Sun),1099824.0,KCM,45995.0,Love Affair,313356.0,2712,2004,솔로,남성,대한민국
271,안녕,1538203.0,KCM,45995.0,안녕 / 사랑이 올까봐,338648.0,9319,2004,솔로,남성,대한민국
272,사랑이 올까봐 (Feat. 화요비),1538204.0,KCM,45995.0,안녕 / 사랑이 올까봐,338648.0,5005,2004,솔로,남성,대한민국
273,러브119 (Feat. MC몽),1977448.0,케이윌,175139.0,Love119,429351.0,32780,2007,솔로,남성,대한민국
274,왼쪽가슴,1579229.0,케이윌,175139.0,왼쪽 가슴,345780.0,9353,2007,솔로,남성,대한민국
275,내가 싫다,3689060.0,케이윌,175139.0,내가 싫다,2071810.0,14693,2007,솔로,남성,대한민국
276,내 생에 아름다운,31373277.0,케이윌,175139.0,뷰티 인사이드 OST Part.4,10214874.0,165878,2007,솔로,남성,대한민국
277,사랑이 운다,3767703.0,케이윌,175139.0,더킹 투하츠 OST Part.2,2109589.0,8487,2007,솔로,남성,대한민국
278,니가 필요해 (I Need You),3706380.0,케이윌,175139.0,니가 필요해 (I Need You),2079769.0,53589,2007,솔로,남성,대한민국
279,시간을 거슬러 (낮에 뜨는 달 X 케이윌),33878014.0,케이윌,175139.0,시간을 거슬러 (낮에 뜨는 달 X 케이윌),10698116.0,68983,2007,솔로,남성,대한민국
280,하리오 (Sweet Mix),1657562.0,케이윌,175139.0,하리오 (Single),353037.0,1046,2007,솔로,남성,대한민국
281,Good-bye Baby,3488849.0,미쓰에이,481481.0,A Class,1339951.0,22599,2010,그룹,여성,대한민국
282,Touch,3713013.0,미쓰에이,481481.0,Touch,2082826.0,18358,2010,그룹,여성,대한민국
283,다른 남자 말고 너,5644636.0,미쓰에이,481481.0,Colors,2311419.0,91207,2010,그룹,여성,대한민국
284,하나부터 열까지,3488848.0,미쓰에이,481481.0,A Class,1339951.0,3500,2010,그룹,여성,대한민국
285,Help Me,3488850.0,미쓰에이,481481.0,A Class,1339951.0,2918,2010,그룹,여성,대한민국
286,까만안경 (Feat. Day Light),1459449.0,이루,173424.0,이루 LEVEL II,328069.0,59893,2005,솔로,남성,대한민국
287,둘이라서,1739689.0,이루,173424.0,Eru Returns,358651.0,5666,2005,솔로,남성,대한민국
288,흰눈,1459456.0,이루,173424.0,이루 LEVEL II,328069.0,42374,2005,솔로,남성,대한민국
289,배반,1742135.0,빅마마,105803.0,Blossom,358911.0,18479,2003,그룹,여성,대한민국
290,체념 後(후),847132.0,빅마마,105803.0,It's Unique,303106.0,13230,2003,그룹,여성,대한민국
291,여자,847126.0,빅마마,105803.0,It's Unique,303106.0,5599,2003,그룹,여성,대한민국
292,Never Mind,1469335.0,빅마마,105803.0,For The People,328509.0,2828,2003,그룹,여성,대한민국
293,체념,420534.0,빅마마,105803.0,Like The Bible,27516.0,77556,2003,그룹,여성,대한민국
294,옥탑방 (Rooftop),31532656.0,엔플라잉 (N.Flying),861430.0,FLY HIGH PROJECT #2 '옥탑방',10238711.0,270624,2015.05.20,그룹,남성,대한민국
295,눈의 꽃,623902.0,박효신,1191.0,미안하다 사랑한다 OST,43841.0,170226,1999,솔로,남성,대한민국
296,추억은 사랑을 닮아,1560045.0,박효신,1191.0,The Breeze Of Sea,343653.0,107506,1999,솔로,남성,대한민국
297,흩어진 나날들,851423.0,박효신,1191.0,Neo Classicism,303582.0,25648,1999,솔로,남성,대한민국
298,Goodbye,31777113.0,박효신,1191.0,Goodbye,10281385.0,165696,1999,솔로,남성,대한민국
299,기억속의 먼 그대에게,851429.0,박효신,1191.0,Neo Classicism,303582.0,81388,1999,솔로,남성,대한민국
300,야생화,4543502.0,박효신,1191.0,야생화,2244822.0,342146,1999,솔로,남성,대한민국
301,숨,30011624.0,박효신,1191.0,I am A Dreamer,10001952.0,222972,1999,솔로,남성,대한민국
302,애상 (哀想),1671655.0,박효신,1191.0,대조영 OST,354176.0,31037,1999,솔로,남성,대한민국
303,이상하다 (Acoustic Ver.),3743327.0,박효신,1191.0,Gift E.C.H.O,2097247.0,47585,1999,솔로,남성,대한민국
304,바람이 부네요,31657012.0,박효신,1191.0,바람이 부네요,10259256.0,25407,1999,솔로,남성,대한민국
305,그 흔한 남자여서,521715.0,박효신,1191.0,Soul Tree,34418.0,15807,1999,솔로,남성,대한민국
306,戀人 (연인),31891942.0,박효신,1191.0,박효신 - 戀人 (연인),10301518.0,44357,1999,솔로,남성,대한민국
307,Lovey-Dovey,3663978.0,티아라,412000.0,Funky Town,2058067.0,33180,2009,그룹,여성,대한민국
308,Roly-Poly,3457172.0,티아라,412000.0,존트라볼타 워너비,1317401.0,44628,2009,그룹,여성,대한민국
309,Cry Cry,3607859.0,티아라,412000.0,Black Eyes,2033270.0,27391,2009,그룹,여성,대한민국
310,취기를 빌려 (취향저격 그녀 X 산들),32794652.0,산들,672392.0,취기를 빌려 (취향저격 그녀 X 산들),10463600.0,218556,2011.04.23,솔로,남성,대한민국
311,술이 문제야,31870517.0,장혜진,5675.0,술이 문제야,10297571.0,152856,1991,솔로,여성,대한민국
312,마주치지 말자,1099478.0,장혜진,5675.0,4 Season Story,313320.0,15042,1991,솔로,여성,대한민국
313,가라 사랑아,1694435.0,장혜진,5675.0,Tomboy,355602.0,3634,1991,솔로,여성,대한민국
314,그대뒤에 있습니다.,3484598.0,장혜진,5675.0,그대뒤에 있습니다. (Cooperation Part.1),1337153.0,2657,1991,솔로,여성,대한민국
315,하늘을 가리고,1667442.0,장혜진,5675.0,개와 늑대의 시간 OST,353827.0,2724,1991,솔로,여성,대한민국
316,So Fresh (Feat. 김태우) (위대한 캣츠비 OST 삽입곡),1657769.0,MC몽,11538.0,So Fresh (Single),353051.0,22524,2004,솔로,남성,대한민국
317,I Love U Oh Thank U (Feat. 김태우 Of God),845586.0,MC몽,11538.0,His Story,302961.0,41729,2004,솔로,남성,대한민국
318,아이스크림,1454808.0,MC몽,11538.0,The Way I Am,327607.0,22148,2004,솔로,남성,대한민국
319,천하무적 (Feat. 박장근 Of Supersta),845580.0,MC몽,11538.0,His Story,302961.0,6864,2004,솔로,남성,대한민국
320,홈런 (Feat. 옥주현),845591.0,MC몽,11538.0,His Story,302961.0,4128,2004,솔로,남성,대한민국
321,너에게 쓰는 편지 Part 2 (Feat. LISA),1454809.0,MC몽,11538.0,The Way I Am,327607.0,7247,2004,솔로,남성,대한민국
322,"회전목마 (Feat. Zion.T, 원슈타인) (Prod. Slom)",34256568.0,sokodomo,2561475.0,쇼미더머니 10 Episode 2,10775252.0,210892,2010,솔로,남성,대한민국
323,아낙네,31448480.0,MINO (송민호),742773.0,XX,10226163.0,189042,2016.09.08,솔로,남성,대한민국
324,겁 (Feat. 태양),5826447.0,MINO (송민호),742773.0,쇼미더머니 4 Episode 5,2336184.0,168968,2016.09.08,솔로,남성,대한민국
325,Okey Dokey,5835766.0,MINO (송민호),742773.0,쇼미더머니 4 Episode 6,2337492.0,93804,2016.09.08,솔로,남성,대한민국
326,탕!♡,34377570.0,MINO (송민호),742773.0,"""TO INFINITY.""",10805063.0,42254,2016.09.08,솔로,남성,대한민국
327,SHAKE IT,5748499.0,씨스타,473181.0,SHAKE IT,2325345.0,90231,2010,그룹,여성,대한민국
328,나혼자 (Alone),3763493.0,씨스타,473181.0,ALONE,2107508.0,58835,2010,그룹,여성,대한민국
329,애처럼 굴지마 (Feat. 기리보이),5748500.0,씨스타,473181.0,SHAKE IT,2325345.0,10108,2010,그룹,여성,대한민국
330,TOMBOY,34754292.0,(여자)아이들,2137482.0,I NEVER DIE,10890384.0,206230,2018.05.02,그룹,여성,대한민국
331,덤디덤디 (DUMDi DUMDi),32833393.0,(여자)아이들,2137482.0,덤디덤디 (DUMDi DUMDi),10470992.0,115300,2018.05.02,그룹,여성,대한민국
332,MY BAG,34754299.0,(여자)아이들,2137482.0,I NEVER DIE,10890384.0,71715,2018.05.02,그룹,여성,대한민국
333,Senorita,31635202.0,(여자)아이들,2137482.0,I made,10255272.0,78604,2018.05.02,그룹,여성,대한민국
334,화(火花),33193809.0,(여자)아이들,2137482.0,I burn,10545281.0,84037,2018.05.02,그룹,여성,대한민국
335,Uh-Oh,31885924.0,(여자)아이들,2137482.0,Uh-Oh,10300342.0,87680,2018.05.02,그룹,여성,대한민국
336,Downtown Baby,30773554.0,블루 (BLOO),980594.0,Downtown Baby,10117789.0,196724,2016.06.18,솔로,남성,대한민국
337,걱정말아요 그대,7921208.0,이적,1088.0,응답하라 1988 OST Part.2,2649434.0,181493,1999,솔로,남성,대한민국
338,다행이다,1622996.0,이적,1088.0,나무로 만든 노래,350016.0,53697,1999,솔로,남성,대한민국
339,Strong Baby,1951552.0,승리,403841.0,Remember,405351.0,13781,2011,솔로,남성,대한민국
340,눈누난나 (NUNU NANA),32825454.0,제시 (Jessi),176393.0,NUNA,10469416.0,106261,2005,솔로,여성,미국
341,ZOOM,34883833.0,제시 (Jessi),176393.0,ZOOM,10918269.0,47520,2005,솔로,여성,미국
342,붕붕 (Feat. 식케이) (Prod. GroovyRoom),31019584.0,김하온 (HAON),2112493.0,고등래퍼2 Final,10158254.0,183862,2010,솔로,남성,대한민국
343,바코드 (Prod. GroovyRoom),30989550.0,김하온 (HAON),2112493.0,고등래퍼2 팀대항전 Part 3,10153531.0,152008,2010,솔로,남성,대한민국
344,어린 왕자 (Prod. Godic),30974156.0,김하온 (HAON),2112493.0,고등래퍼2 팀대항전 Part.2,10151113.0,96392,2010,솔로,남성,대한민국
345,Adios (Prod. BOYCOLD),31004550.0,김하온 (HAON),2112493.0,고등래퍼2 Semi Final,10155857.0,46613,2010,솔로,남성,대한민국
346,MILLIONS,31506637.0,WINNER,775197.0,MILLIONS,10234872.0,164206,2014.08.12,그룹,남성,대한민국
347,REALLY REALLY,30341745.0,WINNER,775197.0,FATE NUMBER FOR,10051659.0,258535,2014.08.12,그룹,남성,대한민국
348,EVERYDAY,30997649.0,WINNER,775197.0,EVERYD4Y,10154916.0,154948,2014.08.12,그룹,남성,대한민국
349,AH YEAH (아예),31798464.0,WINNER,775197.0,WE,10285396.0,113408,2014.08.12,그룹,남성,대한민국
350,AIR,30997650.0,WINNER,775197.0,EVERYD4Y,10154916.0,64655,2014.08.12,그룹,남성,대한민국
351,손만 잡고 자자 (TURN OFF THE LIGHT) (MINO SOLO),30997652.0,WINNER,775197.0,EVERYD4Y,10154916.0,47847,2014.08.12,그룹,남성,대한민국
352,그때가 좋았어,31524320.0,케이시 (Kassy),858125.0,그때가 좋았어,10237420.0,233285,2015.08.25,솔로,여성,대한민국
353,언제나 사랑해,34599917.0,케이시 (Kassy),858125.0,조영수 리메이크 프로젝트 Part.2,10857681.0,58418,2015.08.25,솔로,여성,대한민국
354,늦은 밤 헤어지긴 너무 아쉬워,35177030.0,케이시 (Kassy),858125.0,LOVE & HATE,10960568.0,41114,2015.08.25,솔로,여성,대한민국
355,진심이 담긴 노래 (True Song),31699965.0,케이시 (Kassy),858125.0,진심이 담긴 노래 (True Song),10267222.0,109956,2015.08.25,솔로,여성,대한민국
356,나 그댈위해 시 한편을 쓰겠어,34171026.0,케이시 (Kassy),858125.0,옛이야기,10754229.0,41411,2015.08.25,솔로,여성,대한민국
357,오늘도 난 봄을 기다려,33293734.0,케이시 (Kassy),858125.0,"비밀:리에 vol.2 ""오늘도 난 봄을 기다려""",10565749.0,27448,2015.08.25,솔로,여성,대한민국
358,이럴 줄 알았어,3685853.0,비스트,436981.0,이럴 줄 알았어,2069786.0,32581,2000,그룹,남성,대한민국
359,비가 오는 날엔,3397448.0,비스트,436981.0,비가 오는 날엔,1272951.0,136624,2000,그룹,남성,대한민국
360,Fiction,3403761.0,비스트,436981.0,Fiction And Fact,1276855.0,70242,2000,그룹,남성,대한민국
361,압구정 날라리,3467466.0,처진 달팽이 (유재석 & 이적),550445.0,무한도전 서해안 고속도로 가요제,1324270.0,19830,2011,그룹,남성,대한민국
362,말하는 대로,3471644.0,처진 달팽이 (유재석 & 이적),550445.0,무한도전 서해안 고속도로 가요제,1324270.0,71927,2011,그룹,남성,대한민국
363,거짓말,1698598.0,BIGBANG (빅뱅),198094.0,Always,355853.0,91297,2006,그룹,남성,대한민국
364,봄여름가을겨울 (Still Life),34845949.0,BIGBANG (빅뱅),198094.0,봄여름가을겨울 (Still Life),10908834.0,280384,2006,그룹,남성,대한민국
365,FANTASTIC BABY,3715676.0,BIGBANG (빅뱅),198094.0,빅뱅 미니앨범 5집 'ALIVE',2084128.0,101049,2006,그룹,남성,대한민국
366,붉은 노을,1951550.0,BIGBANG (빅뱅),198094.0,Remember,405351.0,69899,2006,그룹,남성,대한민국
