,song_name,song_id,artist_name,artist_id,alb_name,alb_id,song_likes
576,아로하,32491274.0,조정석,253606.0,슬기로운 의사생활 OST Part 3,10409054.0,236936
577,좋아좋아,33691794.0,조정석,253606.0,슬기로운 의사생활 시즌2 OST Part 5,10653694.0,86241
578,그녀가 울고있네요,1484802.0,가비엔제이,174997.0,The Very Surprise,330574.0,7479
579,연애소설,2012251.0,가비엔제이,174997.0,연애소설,458352.0,25429
580,Happiness,985472.0,가비엔제이,174997.0,The Very First,309078.0,9553
581,눈사람,1075411.0,가비엔제이,174997.0,눈사람*Snow Man (Single),311864.0,4443
582,착한 사랑,1984776.0,가비엔제이,174997.0,A Final Reminder,432853.0,364
583,그래도 살아가겠지,985474.0,가비엔제이,174997.0,The Very First,309078.0,12227
584,사랑시,1484803.0,가비엔제이,174997.0,The Very Surprise,330574.0,200
585,여자사람친구,5773993.0,가비엔제이,174997.0,여자사람친구,2328661.0,3101
586,신용재,31406357.0,하은 (포맨),2297933.0,신용재,10219644.0,135770
587,비오는 날 뭐해,31920854.0,하은 (포맨),2297933.0,비오는 날 뭐해,10306224.0,56401
588,Volume Up,3764899.0,4minute,417985.0,Volume Up,2108004.0,23316
589,헤어지자고 (MBC 슬픈연가 삽입곡),622912.0,윤건,14801.0,Now Is.. 2집,43532.0,2623
590,너도 그냥 날 놓아주면 돼,31455159.0,윤건,14801.0,너도 그냥 날 놓아주면 돼,10227145.0,132436
591,사랑으로 빚진 날들,1620517.0,윤건,14801.0,My Romantic Occasion,349642.0,725
592,난 아직 모르잖아요,1622152.0,윤건,14801.0,옛사랑 2,349911.0,408
593,거기서거기 (Without You),3665143.0,다이나믹 듀오,108358.0,Dynamicduo 6th Digilog 2/2,2058415.0,61641
594,출첵 (Feat. 나얼 For Brown Eyed Soul),1645856.0,다이나믹 듀오,108358.0,Enlightened,352134.0,23051
595,Gone (Feat. 주희 Of 에이트),1956876.0,다이나믹 듀오,108358.0,Newways Always (Gone) (Digital Single),410355.0,21527
596,꿀잼,7931723.0,다이나믹 듀오,108358.0,GRAND CARNIVAL,2650829.0,20935
597,Heartbreaker (Feat. JW Of Nell),1755561.0,다이나믹 듀오,108358.0,Heartbreaker,359963.0,4165
598,불타는 금요일 (Friday Night),3624810.0,다이나믹 듀오,108358.0,Dynamicduo 6th Digilog 1/2,2040247.0,15939
599,기다렸다 가,30215199.0,다이나믹 듀오,108358.0,Mixxxture Project Vol.1,10033099.0,108318
600,"Speechless (Full) (From ""Aladdin""/Soundtrack Version)",31815967.0,Naomi Scott,541364.0,Aladdin (Original Motion Picture Soundtrack),10288448.0,234077
601,힘든 건 사랑이 아니다,32998018.0,임창정,1142.0,힘든 건 사랑이 아니다,10505118.0,113512
602,또 다시 사랑,7861392.0,임창정,1142.0,또 다시 사랑,2638798.0,215198
603,하루도 그대를 사랑하지 않은 적이 없었다,31316695.0,임창정,1142.0,하루도 그대를 사랑하지 않은 적이 없었다,10205805.0,173922
604,내가 저지른 사랑,9631530.0,임창정,1142.0,I'M,2708957.0,248052
605,소확행,32998020.0,임창정,1142.0,힘든 건 사랑이 아니다,10505118.0,54804
606,나는 트로트가 싫어요,34190739.0,임창정,1142.0,별거 없던 그 하루로,10758782.0,31869
607,이젠 남이야 (Feat. Baby-J Of Jewelry),1996934.0,김경록 (V.O.S),57528.0,People & People,444358.0,11118
608,Bubble Pop!,3468048.0,현아,449401.0,Bubble Pop!,1324851.0,34825
609,I'm Not Cool,33244575.0,현아,449401.0,I’m Not Cool,10555397.0,42996
610,A Bitter Day (Feat. 용준형 & G.NA),3462710.0,현아,449401.0,A Bitter Day (Feat. 용준형 & G.NA),1320466.0,15239
611,사랑이 맞을거야,7975242.0,윤미래,1654.0,사랑이 맞을거야,2656414.0,47624
612,잊었니...,1575512.0,윤미래,1654.0,t 3 YOONMIRAE,345409.0,13995
613,너의 얘길 들어줄게,5690942.0,윤미래,1654.0,후아유 - 학교 2015 OST Part 3,2317731.0,38187
614,별이 빛나는 밤,30937275.0,마마무 (Mamamoo),750053.0,Yellow Flower,10145303.0,179083
615,음오아예 (Um Oh Ah Yeh),5743804.0,마마무 (Mamamoo),750053.0,Pink Funky,2324685.0,116634
616,고고베베 (gogobebe),31668491.0,마마무 (Mamamoo),750053.0,White Wind,10261306.0,86504
617,딩가딩가 (Dingga),33001672.0,마마무 (Mamamoo),750053.0,딩가딩가 (Dingga),10505830.0,69815
618,Wind flower,31457611.0,마마무 (Mamamoo),750053.0,BLUE;S,10227568.0,72373
619,Decalcomanie (데칼코마니),30079086.0,마마무 (Mamamoo),750053.0,MEMORY,10012900.0,156234
620,HIP,32175937.0,마마무 (Mamamoo),750053.0,reality in BLACK,10351886.0,138528
621,너나 해 (Egotistic),31189241.0,마마무 (Mamamoo),750053.0,RED MOON,10185416.0,126214
622,오래된 노래,3894276.0,스탠딩 에그,467880.0,오래된 노래,2148596.0,249316
623,남자도... 어쩔 수 없다.,1592906.0,EVAN 에반 (유호석),221072.0,Hard To Breath,347254.0,12570
624,물끄러미,1666161.0,지아,227595.0,Voice Of Heaven,353752.0,24475
625,속상해서 (술 한잔 해요 Part.2),3656320.0,지아,227595.0,속상해서,2054891.0,13876
626,내마음별과같이 (Feat. KCM),1666162.0,지아,227595.0,Voice Of Heaven,353752.0,12808
627,가끔,7865089.0,지아,227595.0,그녀는 예뻤다 OST Part.2,2641976.0,41657
628,니가 길게 혼자면 좋겠어,31905105.0,지아,227595.0,니가 길게 혼자면 좋겠어,10303424.0,17269
629,사랑해 미안해,1902384.0,지아,227595.0,로드무비,389107.0,12181
630,만남은 쉽고 이별은 어려워 (Feat. Leellamarz) (Prod. TOIL),34298496.0,베이식 (Basick),241227.0,쇼미더머니 10 Episode 3,10784974.0,122916
631,"08베이식 (Feat. 염따, punchnello)",34331507.0,베이식 (Basick),241227.0,쇼미더머니 10 Semi Final,10793912.0,28468
632,불치병 (Feat. Masta Wu),602014.0,휘성 (Realslow),10577.0,For The Moment,41866.0,11106
633,사랑은 맛있다♡,1727368.0,휘성 (Realslow),10577.0,Eternal Essence Of Music,357587.0,21583
634,눈물길,3684693.0,휘성 (Realslow),10577.0,해를 품은 달 OST Part.3,2069126.0,7899
635,일생을 (Remake),602461.0,휘성 (Realslow),10577.0,For The Moment,41866.0,1460
636,Against All Odds (CF - 투싼 휘성 편),1146735.0,휘성 (Realslow),10577.0,Against All Odds,316744.0,1230
637,별이 지다..,1943049.0,휘성 (Realslow),10577.0,With All My Heart And Soul,399300.0,6051
638,누구와 사랑을 하다가,602302.0,휘성 (Realslow),10577.0,For The Moment,41866.0,4838
639,7 Days,602432.0,휘성 (Realslow),10577.0,For The Moment,41866.0,5106
640,살아서도.. 죽어서도..,1939569.0,휘성 (Realslow),10577.0,바람의 나라 OST,398971.0,7440
641,다쳐도 좋아,1727369.0,휘성 (Realslow),10577.0,Eternal Essence Of Music,357587.0,6230
642,라 라 라,1484165.0,SE7EN,33513.0,Se7olution,330464.0,6783
643,내가 노래를 못해도,3691429.0,SE7EN,33513.0,Se7en New Mini Album,2072673.0,19670
644,난 알아요 (Feat. Teddy),1123711.0,SE7EN,33513.0,24 / 7,315002.0,831
645,잘할게,1484166.0,SE7EN,33513.0,Se7olution,330464.0,7989
646,Crazy,657254.0,SE7EN,33513.0,Crazy (Single),46415.0,350
647,비행소녀,1580618.0,마골피,220287.0,비행소녀,345968.0,25153
648,이 노래가 클럽에서 나온다면,31576009.0,우디 (Woody),673033.0,이 노래가 클럽에서 나온다면,10245121.0,136130
649,대충 입고 나와,31835421.0,우디 (Woody),673033.0,대충 입고 나와,10291606.0,62759
650,모해 (mohae) (Feat. 볼빨간사춘기),30431400.0,San E,402526.0,모해 (mohae),10064916.0,25863
651,못먹는 감 (Sour Grapes),7933703.0,San E,402526.0,못먹는 감,2651133.0,70234
652,Me You (Feat. 백예린 Of 15&),5674119.0,San E,402526.0,양치기 소년,2313106.0,96173
653,한여름밤의 꿀,4681146.0,San E,402526.0,"San E, 레이나 Project Single '한여름밤의 꿀'",2260223.0,176133
654,Do It For Fun,7991734.0,San E,402526.0,Do It For Fun,2658634.0,8914
655,Hi Ya Ya 여름날,863192.0,동방신기 (TVXQ!),108316.0,2005 Summer: Hi Ya Ya (여름날) (Single),304259.0,8067
656,너희들 것이니까 (I Wish...),863194.0,동방신기 (TVXQ!),108316.0,2005 Summer: Hi Ya Ya (여름날) (Single),304259.0,5305
657,주문-MIROTIC (Clean Ver.),1928828.0,동방신기 (TVXQ!),108316.0,The 4th Album ‘MIROTIC’,397972.0,6642
658,O -正.反.合.(정반합),1459875.0,동방신기 (TVXQ!),108316.0,O -正.反.合. (정반합),328098.0,9618
659,천년연가 (千年戀歌),1750994.0,동방신기 (TVXQ!),108316.0,태왕사신기 OST,359657.0,4404
660,풍선 (Balloons),1459885.0,동방신기 (TVXQ!),108316.0,O -正.反.合. (정반합),328098.0,28431
661,여행기,1750942.0,동방신기 (TVXQ!),108316.0,여행기 (旅行記),359652.0,2783
662,여인의 향기,1114170.0,씨야,181679.0,여인의 향기,314286.0,11028
663,사랑의 인사,1645081.0,씨야,181679.0,Lovely Sweet Heart,352046.0,19475
664,사랑하기 때문에 (Feat. SG워너비),1119896.0,씨야,181679.0,여인의 향기,314286.0,11564
665,미워요,1558954.0,씨야,181679.0,All Star,343446.0,4450
666,결혼할까요,1645082.0,씨야,181679.0,Lovely Sweet Heart,352046.0,8275
667,Promise U,1114173.0,씨야,181679.0,여인의 향기,314286.0,5415
668,Hot Girl,1931407.0,씨야,181679.0,Brilliant Change,398227.0,2320
669,구두,1114171.0,씨야,181679.0,여인의 향기,314286.0,5888
670,미친 사랑의 노래,1314788.0,씨야,181679.0,투명인간 최장수 OST,322386.0,6237
671,그 사람이 나를 사랑해요,1645087.0,씨야,181679.0,Lovely Sweet Heart,352046.0,6232
672,보라빛 밤 (pporappippam),32725022.0,선미,22938.0,보라빛 밤 (pporappippam),10452354.0,94129
673,누아르 (Noir),31644106.0,선미,22938.0,누아르 (Noir),10256841.0,39367
674,사이렌 (Siren),31286161.0,선미,22938.0,WARNING,10200838.0,133142
675,꼬리 (TAIL),33309138.0,선미,22938.0,꼬리 (TAIL),10568886.0,32784
676,주인공,30838076.0,선미,22938.0,주인공,10128855.0,111127
677,주마등 (Feat. 우혜미),5779688.0,리쌍,103289.0,주마등,2329392.0,40085
678,Ballerino,1637914.0,리쌍,103289.0,Black Sun,351473.0,87893
679,광대 (Feat. B.M.K),971441.0,리쌍,103289.0,Library Of Soul,308473.0,59117
680,챔피언 (Feat. 정인),2017256.0,리쌍,103289.0,백아절현,463051.0,13646
681,누구를 위한 삶인가,1174158.0,리쌍,103289.0,사생결단 (누구를 위한 삶인가) OST,316961.0,2337
682,Hands Up,3448185.0,2PM,259822.0,Hands Up,1312258.0,17664
683,우리집,5738546.0,2PM,259822.0,NO.5,2323974.0,80197
684,10점 만점에 10점,1921365.0,2PM,259822.0,Hottest Time Of The Day,396131.0,12577
685,Only You (Winter Special),1990658.0,2PM,259822.0,Only You (Winter Special),438661.0,2035
686,다시 여기 바닷가,32790516.0,"싹쓰리 (유두래곤, 린다G, 비룡)",2879819.0,다시 여기 바닷가,10462799.0,239522
687,그 여름을 틀어줘,32814383.0,"싹쓰리 (유두래곤, 린다G, 비룡)",2879819.0,그 여름을 틀어줘,10467129.0,91165
688,여름 안에서 by 싹쓰리 (Feat. 황광희),32768945.0,"싹쓰리 (유두래곤, 린다G, 비룡)",2879819.0,여름 안에서 by 싹쓰리,10459197.0,99622
689,We don't talk together (Feat. 기리보이) (Prod. SUGA),31908033.0,헤이즈 (Heize),751611.0,We don't talk together,10303989.0,136208
690,첫눈에,31495659.0,헤이즈 (Heize),751611.0,첫눈에,10233243.0,74424
691,Jenga (Feat. Gaeko),30939452.0,헤이즈 (Heize),751611.0,바람,10145963.0,122092
692,헤픈 우연,33503722.0,헤이즈 (Heize),751611.0,HAPPEN,10611845.0,181433
693,내가 더 나빠,30939454.0,헤이즈 (Heize),751611.0,바람,10145963.0,69558
694,비도 오고 그래서 (Feat. 신용재),30492279.0,헤이즈 (Heize),751611.0,/// (너 먹구름 비),10074454.0,301794
695,돌아오지마 (Feat. 용준형 Of 비스트),8143111.0,헤이즈 (Heize),751611.0,돌아오지마,2679308.0,192676
696,비가 오는 날엔 (2021),33759183.0,헤이즈 (Heize),751611.0,비가 오는 날엔 (2021),10670618.0,73950
697,밤하늘의 저 별처럼,32955381.0,헤이즈 (Heize),751611.0,밤하늘의 저 별처럼 (브람스를 좋아하세요? OST 스페셜 트랙),10496604.0,44381
698,저 별,30132701.0,헤이즈 (Heize),751611.0,저 별,10020656.0,149071
699,괜찮냐고,30939453.0,헤이즈 (Heize),751611.0,바람,10145963.0,57695
700,Hot Summer,3440448.0,f(x),428501.0,'Hot Summer' f(x) 1st Album Repackage,1306051.0,39316
701,4 Walls,7900822.0,f(x),428501.0,4 Walls - The 4th Album,2646918.0,104676
702,피노키오 (Danger),3366160.0,f(x),428501.0,'피노키오' f(x) The 1st Album,1248368.0,25989
703,미련한 가슴아,1667441.0,이수 (엠씨더맥스),214784.0,개와 늑대의 시간 OST,353827.0,14402
704,My Way,30721801.0,이수 (엠씨더맥스),214784.0,돈꽃 OST Part.1,10110396.0,157053
705,"그러나, 밤",30416232.0,이수 (엠씨더맥스),214784.0,inhale,10062642.0,16376
706,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),32871975.0,규현 (KYUHYUN),205880.0,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),10478925.0,115226
707,화려하지 않은 고백,32508146.0,규현 (KYUHYUN),205880.0,슬기로운 의사생활 OST Part 4,10412335.0,80589
708,우리가 사랑한 시간,5756651.0,규현 (KYUHYUN),205880.0,너를 사랑한 시간 OST Part.1,2326443.0,35481
709,다시 만나는 날 (Goodbye for now),30434161.0,규현 (KYUHYUN),205880.0,다시 만나는 날 (Goodbye for now),10065291.0,52259
710,사랑을 했다 (LOVE SCENARIO),30859584.0,iKON,895741.0,Return,10132945.0,323582
711,덤앤더머 (DUMB & DUMBER),7991610.0,iKON,895741.0,WELCOME BACK,2658619.0,43798
712,취향저격,7854179.0,iKON,895741.0,WELCOME BACK,2640151.0,157643
713,지못미,7931712.0,iKON,895741.0,WELCOME BACK,2640151.0,62660
714,리듬 타 (RHYTHM TA),7870705.0,iKON,895741.0,WELCOME BACK,2640151.0,72245
715,이별길 (GOODBYE ROAD),31331745.0,iKON,895741.0,NEW KIDS : THE FINAL,10208358.0,101589
716,왜 또,7991611.0,iKON,895741.0,WELCOME BACK,2658619.0,28082
717,BLING BLING,30427693.0,iKON,895741.0,NEW KIDS : BEGIN,10064402.0,33104
718,아니라고,7991612.0,iKON,895741.0,WELCOME BACK,2658619.0,29035
719,벌떼 (B-DAY),30427694.0,iKON,895741.0,NEW KIDS : BEGIN,10064402.0,27591
720,불협화음 (Feat. AKMU) (Prod. GRAY),34331506.0,Mudd the student,2757382.0,쇼미더머니 10 Semi Final,10793912.0,80351
721,가슴 아파도,848156.0,환희,1928.0,패션 70s OST,303224.0,23966
722,내사람,1928051.0,환희,1928.0,베토벤 바이러스 OST,397893.0,33097
723,가지마,3676975.0,환희,1928.0,빠담빠담 OST Part.3,2064930.0,3600
724,U R Man,1967001.0,SS501,170541.0,SS501 스페셜 앨범,419953.0,25659
725,경고,863656.0,SS501,170541.0,SS501,304287.0,2124
726,내 머리가 나빠서,2017349.0,SS501,170541.0,꽃보다 남자 OST,463151.0,41555
727,Unlock,1493040.0,SS501,170541.0,SS501 S.T 01 NOW,331727.0,721
728,U R Man (Remix),2019197.0,SS501,170541.0,U R Man (Remix Edition),464856.0,923
729,Feel My Rhythm,34772475.0,Red Velvet (레드벨벳),780066.0,‘The ReVe Festival 2022 - Feel My Rhythm’,10894554.0,137023
730,Bad Boy,30864993.0,Red Velvet (레드벨벳),780066.0,The Perfect Red Velvet - The 2nd Album Repackage,10134032.0,188125
731,짐살라빔 (Zimzalabim),31872859.0,Red Velvet (레드벨벳),780066.0,‘The ReVe Festival’ Day 1,10297980.0,76652
732,Psycho,32273582.0,Red Velvet (레드벨벳),780066.0,‘The ReVe Festival’ Finale,10368053.0,231527
733,Rookie,30227054.0,Red Velvet (레드벨벳),780066.0,Rookie - The 4th Mini Album,10035026.0,140200
734,Dumb Dumb,7847861.0,Red Velvet (레드벨벳),780066.0,The Red - The 1st Album,2639273.0,105560
735,RBB (Really Bad Boy),31460625.0,Red Velvet (레드벨벳),780066.0,RBB - The 5th Mini Album,10228030.0,73450
736,빨간 맛 (Red Flavor),30512671.0,Red Velvet (레드벨벳),780066.0,The Red Summer - Summer Mini Album,10077879.0,243373
737,피카부 (Peek-A-Boo),30736437.0,Red Velvet (레드벨벳),780066.0,Perfect Velvet - The 2nd Album,10112486.0,170604
738,Queendom,33805289.0,Red Velvet (레드벨벳),780066.0,Queendom - The 6th Mini Album,10680450.0,116809
739,Ice Cream Cake,5629148.0,Red Velvet (레드벨벳),780066.0,The 1st Mini Album 'Ice Cream Cake',2309156.0,119105
740,러시안 룰렛 (Russian Roulette),9634954.0,Red Velvet (레드벨벳),780066.0,Russian Roulette - The 3rd Mini Album,2709585.0,181627
741,세가지 소원 (Wish Tree),7983803.0,Red Velvet (레드벨벳),780066.0,세가지 소원 (Wish Tree) - WINTER GARDEN,2657579.0,44684
742,봄 (feat. 산다라박),31663597.0,박봄 (Park Bom),439341.0,Spring,10260433.0,95655
743,Don't Cry,3373007.0,박봄 (Park Bom),439341.0,Don't Cry,1254063.0,29831
744,I Do,600126.0,비,17671.0,It's Raining,42127.0,22730
745,Rainism (Clean Ver.),1939100.0,비,17671.0,Rainism,398518.0,4226
746,I'm Coming (Feat. Tablo),1472024.0,비,17671.0,Rain's World,328756.0,1412
747,Love Story,1935599.0,비,17671.0,Rainism,398518.0,16072
748,It's Raining,600942.0,비,17671.0,It's Raining,42127.0,6393
749,카시오페아 (Cassiopeia) (Feat. 임정희),1472028.0,비,17671.0,Rain's World,328756.0,1133
750,나로 바꾸자 (duet with JYP),33169122.0,비,17671.0,나로 바꾸자 (duet with JYP),10540785.0,27610
751,깡,30764790.0,비,17671.0,MY LIFE愛,10114544.0,54843
752,소리쳐,1456717.0,이승철,1010.0,Reflection Of Sound,327841.0,11253
753,사랑한다,1750433.0,이승철,1010.0,The Secret Of Color 2,359596.0,747
754,열을 세어 보아요 (롯데가스보일러 CF 이민영편),854324.0,이승철,1010.0,20th Anniversary - A Walk To Remember,303787.0,2250
755,기억 때문에,854321.0,이승철,1010.0,20th Anniversary - A Walk To Remember,303787.0,994
756,듣고 있나요,1963424.0,이승철,1010.0,에덴의 동쪽 2 OST,416357.0,12736
757,잊었니,3710333.0,이승철,1010.0,신들의 만찬 OST Part.1,2081526.0,32163
758,포장마차,31873020.0,황인욱,1865473.0,포장마차,10298014.0,152133
759,취했나봐,32616054.0,황인욱,1865473.0,취했나봐,10434085.0,51070
760,한잔이면 지워질까,33137384.0,황인욱,1865473.0,한잔이면 지워질까,10533731.0,26992
761,미치게 보고싶은,3750173.0,태연 (TAEYEON),236797.0,더킹 투하츠 OST Part.1,2100766.0,33935
762,INVU,34626109.0,태연 (TAEYEON),236797.0,INVU - The 3rd Album,10863559.0,122466
763,들리나요...,1928055.0,태연 (TAEYEON),236797.0,베토벤 바이러스 OST,397893.0,83468
764,사계 (Four Seasons),31688205.0,태연 (TAEYEON),236797.0,사계 (Four Seasons),10265079.0,253109
765,I (Feat. 버벌진트),7877917.0,태연 (TAEYEON),236797.0,I - The 1st Mini Album,2643740.0,229015
766,Weekend,33655994.0,태연 (TAEYEON),236797.0,Weekend,10645654.0,182148
767,Fine,30278209.0,태연 (TAEYEON),236797.0,My Voice - The 1st Album,10040265.0,190539
768,What Do I Call You,33139117.0,태연 (TAEYEON),236797.0,What Do I Call You - The 4th Mini Album,10534079.0,92502
769,Happy,32572926.0,태연 (TAEYEON),236797.0,Happy,10425647.0,94282
770,Make Me Love You,30343207.0,태연 (TAEYEON),236797.0,My Voice - The 1st Album Deluxe Edition,10051887.0,71918
771,그대라는 시,31938460.0,태연 (TAEYEON),236797.0,호텔 델루나 OST Part.3,10309213.0,217105
772,우리처음 (1대(예인) ＆ 2대 란(Ran)),1614343.0,란 (RAN),236880.0,란 그리고 란,349120.0,591
773,가슴이 아려와,1417729.0,란 (RAN),236880.0,에스진VS란,326694.0,2245
774,그런 사랑,1146305.0,란 (RAN),236880.0,The Second Story,316711.0,721
775,멍하니,1146308.0,란 (RAN),236880.0,The Second Story,316711.0,496
776,눈이 오잖아(Feat.헤이즈),34360855.0,이무진,2138620.0,눈이 오잖아(Feat.헤이즈),10801677.0,90497
777,신호등,33480898.0,이무진,2138620.0,신호등,10607796.0,287741
778,비와 당신,33589488.0,이무진,2138620.0,슬기로운 의사생활 시즌2 OST Part 1,10631122.0,105458
779,사랑이 그래요,1644930.0,오종혁,5599.0,사랑이 그래요,352035.0,10129
780,죽을만큼..,1379738.0,오종혁,5599.0,OJ Issue,326038.0,5332
781,Shape of You,30188113.0,Ed Sheeran,549800.0,÷ (Deluxe),10028835.0,323270
782,Bad Habits,33623210.0,Ed Sheeran,549800.0,=,10637411.0,119239
783,I Don't Care,31788110.0,Ed Sheeran,549800.0,No.6 Collaborations Project,10283461.0,80517
784,전화번호,622649.0,지누션,100054.0,노.라.보.세. 4집,43465.0,17755
785,한번 더 말해줘 (Feat. 장한나),5657227.0,지누션,100054.0,한번 더 말해줘,2313257.0,32100
786,누나의 꿈,1121540.0,현영,181704.0,누나의 꿈,314834.0,6959
787,연애혁명,1635979.0,현영,181704.0,연애혁명,351282.0,1921
788,못된 남자,1736294.0,엠투엠 (M To M),108581.0,못된 남자,358368.0,4775
789,Miracle,1125314.0,엠투엠 (M To M),108581.0,넌 어느별에서 왔니 OST,315086.0,2030
790,One Day,1972519.0,엠투엠 (M To M),108581.0,One Day,424560.0,415
791,넘쳐흘러,31532643.0,엠씨더맥스 (M.C the MAX),161636.0,Circular,10238710.0,164008
792,눈물,1656571.0,엠씨더맥스 (M.C the MAX),161636.0,RETURNS PART 2,352949.0,15184
793,사랑을 외치다,1756308.0,엠씨더맥스 (M.C the MAX),161636.0,Fall... In Love,360022.0,14146
794,그 남잔 말야,5668985.0,엠씨더맥스 (M.C the MAX),161636.0,냄새를 보는 소녀 OST Part.5,2314734.0,78768
795,처음처럼,32486613.0,엠씨더맥스 (M.C the MAX),161636.0,CEREMONIA,10408131.0,112511
796,사계 (하루살이),31532642.0,엠씨더맥스 (M.C the MAX),161636.0,Circular,10238710.0,124868
797,Returns,1611502.0,엠씨더맥스 (M.C the MAX),161636.0,Returns,348880.0,21915
798,가슴아 그만해,1622092.0,엠씨더맥스 (M.C the MAX),161636.0,Returns,348880.0,21296
799,Run To The Sky (Cooler Remix),1694401.0,엠씨더맥스 (M.C the MAX),161636.0,Run To The Sky (Cooler Remix),355599.0,1706
800,어디에도,8033528.0,엠씨더맥스 (M.C the MAX),161636.0,pathos,2664299.0,235993
801,사랑하니까,1622038.0,엠씨더맥스 (M.C the MAX),161636.0,Curtain Call (Single),349836.0,973
802,눈물은 모르게,1932515.0,엠씨더맥스 (M.C the MAX),161636.0,Via 6,398337.0,11505
803,사랑을 찾아서,1356054.0,엠씨더맥스 (M.C the MAX),161636.0,Rainbow Vol. 2,323908.0,9862
804,바라보기,5482064.0,엠씨더맥스 (M.C the MAX),161636.0,미녀의 탄생 OST Part 4,2292762.0,75237
805,혜화동 (혹은 쌍문동),7953577.0,박보람,499464.0,응답하라 1988 OST Part.4,2653515.0,81830
806,연예할래,5674470.0,박보람,499464.0,CELEPRETTY,2315407.0,39430
807,애쓰지 마요,30889749.0,박보람,499464.0,애쓰지 마요,10138304.0,74433
808,사랑하게 될 줄 알았어,32614125.0,전미도,683172.0,슬기로운 의사생활 OST Part 11,10433754.0,149755
809,Trouble Maker,3630755.0,트러블메이커,591031.0,Trouble Maker,2043387.0,45472
810,밝게 빛나는 별이 되어 비춰줄게,33167063.0,송이한,2189536.0,밝게 빛나는 별이 되어 비춰줄게,10540298.0,120843
811,나만 부를 수 있는 노래,3467462.0,바닷길 (길 & 바다),550441.0,무한도전 서해안 고속도로 가요제,1324270.0,18412
812,가시,732519.0,버즈,160091.0,Buzz Effect,300646.0,111380
813,사랑은 가슴이 시킨다 Part.2,1657448.0,버즈,160091.0,사랑은 가슴이 시킨다 Part.2,353028.0,10583
814,나에게로 떠나는 여행,732516.0,버즈,160091.0,Buzz Effect,300646.0,65074
815,울지마,1466870.0,버즈,160091.0,‘떠나’ 그리고 ‘울지마’,328340.0,3962
816,겁쟁이,732512.0,버즈,160091.0,Buzz Effect,300646.0,70328
817,벌,732513.0,버즈,160091.0,Buzz Effect,300646.0,13135
818,거짓말,732515.0,버즈,160091.0,Buzz Effect,300646.0,27369
819,1st,732514.0,버즈,160091.0,Buzz Effect,300646.0,16740
820,비망록 (스물의노래),732520.0,버즈,160091.0,Buzz Effect,300646.0,26946
821,남자를 몰라,1177475.0,버즈,160091.0,Perfect,317113.0,94789
822,2002,31029291.0,Anne-Marie,870307.0,Speak Your Mind (Deluxe),10137250.0,383238
823,취중고백,34431086.0,김민석 (멜로망스),839736.0,취중고백,10816959.0,138979
824,봄이 오는 날에,31649897.0,김민석 (멜로망스),839736.0,봄이 오는 날에,10257832.0,22773
825,벌써 12시,31532438.0,청하,968265.0,벌써 12시,10238683.0,167315
826,Snapping,31879867.0,청하,968265.0,Flourishing,10299371.0,109122
827,Roller Coaster,30844118.0,청하,968265.0,Offset,10129940.0,186039
828,Bad Boy,32947184.0,청하,968265.0,Bad Boy,10494790.0,80402
829,PLAY (Feat. 창모),32749031.0,청하,968265.0,PLAY,10456137.0,59039
830,Bicycle,33280399.0,청하,968265.0,Querencia,10563287.0,25678
831,청춘 (Feat. 김창완),7909196.0,김필,561051.0,응답하라 1988 OST Part.1,2648091.0,92430
832,그때 그 아인,32377231.0,김필,561051.0,이태원 클라쓰 OST Part.6,10388581.0,128291
833,살짝 설렜어 (Nonstop),32559781.0,오마이걸 (OH MY GIRL),857994.0,NONSTOP,10423289.0,190003
834,Dolphin,32559782.0,오마이걸 (OH MY GIRL),857994.0,NONSTOP,10423289.0,199600
835,Dun Dun Dance,33464805.0,오마이걸 (OH MY GIRL),857994.0,Dear OHMYGIRL,10604729.0,161133
836,Real Love,34808386.0,오마이걸 (OH MY GIRL),857994.0,Real Love,10901248.0,41744
837,미인 (美人),1563237.0,이기찬,6225.0,Para Ti,343998.0,55532
838,사랑도... 이별도...,1733861.0,이기찬,6225.0,사랑도... 이별도...,358153.0,2278
839,미인 (Remix Ver.),1682904.0,이기찬,6225.0,2007 Special Summer,355117.0,53
840,My Angel,1659832.0,플라이 투 더 스카이,100183.0,No Limitations,353225.0,3814
841,피 (避),1089743.0,플라이 투 더 스카이,100183.0,Transition,311295.0,15500
842,남자답게,1068643.0,플라이 투 더 스카이,100183.0,Transition,311295.0,24856
843,사랑해요 우리 (Feat. 거미),1088419.0,플라이 투 더 스카이,100183.0,Transition,311295.0,9011
844,웃는거야,1122105.0,서영은,3033.0,Be My Sweet Heart,314896.0,11372
845,완소그대,1615636.0,서영은,3033.0,Happily Ever After,349214.0,9794
846,중독,833665.0,서영은,3033.0,Sunny Side Of My Heart,301561.0,3203
847,아름다운 구속,1757996.0,서영은,3033.0,Remake : Romantic 3,360149.0,3630
848,비와 당신 (영화 '라디오스타' 삽입곡),1964754.0,럼블피쉬,108951.0,Memory For You,417652.0,16774
849,그대 내게 다시,1669012.0,럼블피쉬,108951.0,그대 내게 다시,353970.0,22154
850,Smile Again,1600268.0,럼블피쉬,108951.0,Open The Safe,347886.0,10662
